URL,letter,primary_color,secondary_colors,class,is_error,error_type,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_161_R_TC_46/202,5275,652,987/pct:40/0/default.jpg",K,red,blue,D,,,50,161 R,202,5275,652,987,
"https://stacks.stanford.edu/image/iiif/cy895rg0439%2F047_173_R_TC_46/657,4097,440,887/pct:40/0/default.jpg",,,,,T,MC,47,173 R,657,4097,440,887,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_225_V_TC_46/692,2625,335,610/pct:40/0/default.jpg",A,red,blue,D,,,66A,225 V,692,2625,335,610,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_49_R_TC_46/362,1350,562,607/pct:40/0/default.jpg",H,red,blue,D,,,50,49 R,362,1350,562,607,
"https://stacks.stanford.edu/image/iiif/pf456zy3460%2F222_022_R_TC_46/580,1267,562,1390/pct:40/0/default.jpg",H,blue,red,D,,,222,22 R,580,1267,562,1390,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_110_V_TC_46/1112,5082,367,1295/pct:40/0/default.jpg",C,blue,red,D,,,16II,110 V,1112,5082,367,1295,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_098_R_TC_46/1980,5727,1240,2215/pct:40/0/default.jpg",N,red,blue,D,,,11,98 R,1980,5727,1240,2215,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_165_V_TC_46/915,425,530,865/pct:40/0/default.jpg",L,red,blue,D,,,50,165 V,915,425,530,865,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_239_R_TC_46/402,4232,387,905/pct:40/0/default.jpg",S,red,blue,D,,,83,239 R,402,4232,387,905,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_051_R_TC_46/67,2760,287,1432/pct:40/0/default.jpg",J,blue,red,D,,,469,51 R,67,2760,287,1432,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_021_R_TC_46/92,680,595,842/pct:40/0/default.jpg",D,blue,gold; green; red,I,,,628,21 R,92,680,595,842,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_170_R_TC_46/1182,1582,180,677/pct:40/0/default.jpg",J,blue,red,D,,,48,170 R,1182,1582,180,677,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_94_R_TC_46/392,5272,380,582/pct:40/0/default.jpg",G,red,blue,D,,,83,94 R,392,5272,380,582,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_268_R_TC_46/357,855,1355,1695/pct:40/0/default.jpg",O,red,blue; gold,L,,,10,268 R,357,855,1355,1695,inhabited
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_214_V_TC_46/1647,875,515,1330/pct:40/0/default.jpg",D,blue,red,D,,,49,214 V,1647,875,515,1330,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_184_R_TC_46/97,1562,352,975/pct:40/0/default.jpg",H,red,blue,D,,,463,184 R,97,1562,352,975,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_259_R_TC_46/2350,2437,205,645/pct:40/0/default.jpg",Q,blue,red,D,,,271,259 R,2350,2437,205,645,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_224_V_TC_46/1872,3842,347,1122/pct:40/0/default.jpg",P,blue,red,D,,,10,224 V,1872,3842,347,1122,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_015_V_TC_46/432,765,305,492/pct:40/0/default.jpg",S,blue,red,D,,,628,15 V,432,765,305,492,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_057_R_TC_46/2272,1810,417,490/pct:40/0/default.jpg",E,red,blue,D,,,75,57 R,2272,1810,417,490,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_241_V_TC_46/782,407,842,1535/pct:40/0/default.jpg",M,red,blue,D,,,30,241 V,782,407,842,1535,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_249_TC_46/1502,2920,440,820/pct:40/0/default.jpg",T,red,blue,D,,,441,249,1502,2920,440,820,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_159_R_TC_46/1327,595,382,432/pct:40/0/default.jpg",,,,,T,IN,30,159 R,1327,595,382,432,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_67_R_TC_46/2350,537,417,1877/pct:40/0/default.jpg",G,red,blue,D,,,315,67 R,2350,537,417,1877,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_005_V_TC_46/832,390,372,1645/pct:40/0/default.jpg",Q,blue,red,D,,,66A,5 V,832,390,372,1645,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_069_R_TC_46/562,3932,320,430/pct:40/0/default.jpg",C,blue,red,D,,,45,69 R,562,3932,320,430,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_063_R_TC_46/395,2230,310,912/pct:40/0/default.jpg",F,blue,red,D,,,29,63 R,395,2230,310,912,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_229_R_TC_46/330,5622,485,420/pct:40/0/default.jpg",D,blue,red,D,,,75,229 R,330,5622,485,420,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_090_R_TC_46/1962,410,365,365/pct:40/0/default.jpg",,,,,T,IN,437,90 R,1962,410,365,365,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_183_R_TC_46/2332,6462,372,417/pct:40/0/default.jpg",C,blue,red,D,,,27,183 R,2332,6462,372,417,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_002_R_TC_46/535,1102,387,2302/pct:40/0/default.jpg",O,blue,red,D,,,271,2 R,535,1102,387,2302,
"https://stacks.stanford.edu/image/iiif/fc862jh5847%2F309_15_R_TC_46/10,3315,577,1192/pct:40/0/default.jpg",H,blue,red,D,,,309,15 R,10,3315,577,1192,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_292_V_TC_46/3372,6007,615,760/pct:40/0/default.jpg",A,red,blue,D,,,10,292 V,3372,6007,615,760,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_195_R_TC_46/915,3255,257,712/pct:40/0/default.jpg",I,red,blue,D,,,271,195 R,915,3255,257,712,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_216_V_TC_46/3632,3267,400,847/pct:40/0/default.jpg",H,blue,red,D,,,10,216 V,3632,3267,400,847,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_324_TC_46/497,3797,945,805/pct:40/0/default.jpg",R,red,blue,D,,,266,324,497,3797,945,805,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_192_V_TC_46/2072,897,337,892/pct:40/0/default.jpg",L,red,blue,D,,,327,192 V,2072,897,337,892,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_127_V_TC_46/3522,3922,275,2795/pct:40/0/default.jpg",J,blue,red,D,,,49,127 V,3522,3922,275,2795,
"https://stacks.stanford.edu/image/iiif/my768zw4807%2F390_059_TC_46/2092,3912,317,2167/pct:40/0/default.jpg",I,blue,red,D,,,390,59,2092,3912,317,2167,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_216_V_TC_46/3242,1970,462,1762/pct:40/0/default.jpg",E,blue,red,D,,,16II,216 V,3242,1970,462,1762,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_144_V_TC_46/3430,322,307,305/pct:40/0/default.jpg",,,,,T,IN,49,144 V,3430,322,307,305,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_188_R_TC_46/2225,4765,307,367/pct:40/0/default.jpg",F,red,blue,D,,,75,188 R,2225,4765,307,367,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_152_TC_46/1545,2640,385,445/pct:40/0/default.jpg",C,red,blue,D,,,51,152,1545,2640,385,445,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_073_V_TC_46/3540,462,1532,2050/pct:40/0/default.jpg",H,red,green; blue; gold; yellow,L,,,3,73 V,3540,462,1532,2050,historiated
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_188_R_TC_46/2652,2912,545,1807/pct:40/0/default.jpg",S,red,blue,D,,,30,188 R,2652,2912,545,1807,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_176_V_TC_46/3492,4105,252,797/pct:40/0/default.jpg",E,red,blue,D,,,271,176 V,3492,4105,252,797,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_123_V_TC_46/1060,955,377,710/pct:40/0/default.jpg",S,red,blue,D,,,437,123 V,1060,955,377,710,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_266_V_TC_46/887,982,435,1422/pct:40/0/default.jpg",M,red,blue,D,,,484,266 V,887,982,435,1422,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_263_R_TC_46/1100,5877,542,1042/pct:40/0/default.jpg",U,blue,red; gold; green,L,,,3,263 R,1100,5877,542,1042,historiated
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_36_R_TC_46/1990,5362,627,2430/pct:40/0/default.jpg",E,blue,red; gold; green,D,,,50,36 R,1990,5362,627,2430,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_071_V_TC_46/3075,3825,480,1570/pct:40/0/default.jpg",F,red,blue,D,,,485,71 V,3075,3825,480,1570,
"https://stacks.stanford.edu/image/iiif/wp309nt7987%2F065_16_V_TC_46/882,1047,870,1212/pct:40/0/default.jpg",I,red,blue,D,,,65,16 V,882,1047,870,1212,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_079_R_TC_46/1982,5062,530,2227/pct:40/0/default.jpg",Q,blue,red,D,,,271,79 R,1982,5062,530,2227,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_118_R_TC_46/20,170,212,432/pct:40/0/default.jpg",F,blue,red,D,,,628,118 R,20,170,212,432,
"https://stacks.stanford.edu/image/iiif/cg362wn0438%2F150_iv_V_TC_46/2902,5815,377,462/pct:40/0/default.jpg",U,red,green,D,,,150,iv V,2902,5815,377,462,
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_053_R_TC_46/235,2735,242,470/pct:40/0/default.jpg",S,blue,,S,,,310,53 R,235,2735,242,470,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_235_R_TC_46/80,4990,217,452/pct:40/0/default.jpg",,,,,T,PT,463,235 R,80,4990,217,452,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_240_V_TC_46/2815,512,825,372/pct:40/0/default.jpg",,,,,T,,437,240 V,2815,512,825,372,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_101_V_TC_46/1332,2247,592,1642/pct:40/0/default.jpg",H,blue,red; yellow; green,M,,,72,101 V,1332,2247,592,1642,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_126_R_TC_46/182,3627,560,1615/pct:40/0/default.jpg",M,blue,red,D,,,468,126 R,182,3627,560,1615,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_034_V_TC_46/827,1907,200,885/pct:40/0/default.jpg",,,,,T,IN,469,34 V,827,1907,200,885,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_102_V_TC_46/295,4710,622,787/pct:40/0/default.jpg",,,,,T,IN,463,102 V,295,4710,622,787,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_128_R_TC_46/17,785,385,567/pct:40/0/default.jpg",L,blue,red,D,,,511,128 R,17,785,385,567,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_140_R_TC_46/415,3420,1655,2542/pct:40/0/default.jpg",H,red,blue,D,,,30,140 R,415,3420,1655,2542,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_074_R_TC_46/1575,905,332,3742/pct:40/0/default.jpg",H,blue,red,D,,,463,74 R,1575,905,332,3742,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_209_V_TC_46/1870,4385,190,475/pct:40/0/default.jpg",T,red,blue,D,,,271,209 V,1870,4385,190,475,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_41_R_TC_46/2310,760,587,1517/pct:40/0/default.jpg",M,blue,red,D,,,50,41 R,2310,760,587,1517,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_001_R_TC_46/1795,897,322,2607/pct:40/0/default.jpg",Q,blue,red,D,,,463,1 R,1795,897,322,2607,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_095_TC_46/112,3710,437,667/pct:40/0/default.jpg",P,red,blue,D,,,441,95,112,3710,437,667,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_188_V_TC_46/492,390,832,2895/pct:40/0/default.jpg",P,blue, red,D,,,463,188 V,492,390,832,2895,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_048_R_TC_46/1942,3220,432,1015/pct:40/0/default.jpg",P,red,blue,D,,,485,48 R,1942,3220,432,1015,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_139_R_TC_46/442,5275,695,2795/pct:40/0/default.jpg",A,red,blue,D,,,50,139 R,442,5275,695,2795,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_067_R_TC_46/805,4262,197,1055/pct:40/0/default.jpg",S,blue,red,D,,,271,67 R,805,4262,197,1055,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_071_R_TC_46/2420,2225,212,320/pct:40/0/default.jpg",I,blue,red,D,,,75,71 R,2420,2225,212,320,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_79_V_TC_46/1842,5837,610,535/pct:40/0/default.jpg",C,red,blue,D,,,83,79 V,1842,5837,610,535,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_426_V_TC_46/2370,3407,175,1537/pct:40/0/default.jpg",J,red,blue,D,,,463,426 V,2370,3407,175,1537,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_004_R_TC_46/782,6760,245,522/pct:40/0/default.jpg",,,,,T,NL,45,4 R,782,6760,245,522,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_272_V_TC_46/3112,4457,452,1075/pct:40/0/default.jpg",D,blue,red,D,,,16II,272 V,3112,4457,452,1075,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_115_V_TC_46/1227,2172,597,2260/pct:40/0/default.jpg",F,multi,red; gold; blue; green; yellow; purple,L,,,3,115 V,1227,2172,597,2260,partial capture; historiated with David & Goliath
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_025_V_TC_46/542,1365,550,1810/pct:40/0/default.jpg",Q,red,,S,,,405,25 V,542,1365,550,1810,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_129_V_TC_46/3190,3647,437,1980/pct:40/0/default.jpg",E,blue,red,D,,,16II,129 V,3190,3647,437,1980,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_073_V_TC_46/3565,5030,350,965/pct:40/0/default.jpg",F,red,blue,D,,,29,73 V,3565,5030,350,965,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_129_V_TC_46/937,650,377,2617/pct:40/0/default.jpg",J,blue,red,D,,,468,129 V,937,650,377,2617,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_018_R_TC_46/650,3960,302,932/pct:40/0/default.jpg",,,,,T,NL,45,18 R,650,3960,302,932,
"https://stacks.stanford.edu/image/iiif/vv058df9042%2F033_55_R_TC_46/2812,850,432,582/pct:40/0/default.jpg",E,blue,red,D,,,33,55 R,2812,850,432,582,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_85_R_TC_46/2367,6122,837,2222/pct:40/0/default.jpg",J,red,blue,D,,,262,85 R,2367,6122,837,2222,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_009_R_TC_46/542,352,627,442/pct:40/0/default.jpg",KL,blue,red,D,,,470,9 R,542,352,627,442,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_495_R_TC_46/235,4070,507,1392/pct:40/0/default.jpg",F,red,blue; yellow; green,I,,,463,495 R,235,4070,507,1392,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_46_R_TC_46/142,5767,952,1562/pct:40/0/default.jpg",D,blue,red,D,,,83,46 R,142,5767,952,1562,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_192_R_TC_46/2405,5955,1250,550/pct:40/0/default.jpg",O,red,blue; yellow,M,,,295,192 R,2405,5955,1250,550,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_112_R_TC_46/197,2212,570,1062/pct:40/0/default.jpg",O,red,blue,D,,,50,112 R,197,2212,570,1062,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_072_R_TC_46/157,1895,415,500/pct:40/0/default.jpg",C,blue,red; gold; green,I,,,628,72 R,157,1895,415,500,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_43_R_TC_46/15,4112,450,422/pct:40/0/default.jpg",S,red,blue; green; yellow,M,,,72,43 R,15,4112,450,422,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_029_V_TC_46/3480,685,445,1437/pct:40/0/default.jpg",,,,,T,MC,22,29 V,3480,685,445,1437,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_010_R_TC_46/1732,330,697,1955/pct:40/0/default.jpg",M,blue,red,D,,,468,10 R,1732,330,697,1955,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_089_V_TC_46/3150,942,395,1445/pct:40/0/default.jpg",C,red,blue,D,,,485,89 V,3150,942,395,1445,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_032_R_TC_46/145,2475,257,405/pct:40/0/default.jpg",E,blue,red,D,,,319,32 R,145,2475,257,405,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_226_V_TC_46/1962,2175,280,742/pct:40/0/default.jpg",P,blue,red,D,,,10,226 V,1962,2175,280,742,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_077_V_TC_46/3180,1035,422,545/pct:40/0/default.jpg",N,blue,red,D,,,45,77 V,3180,1035,422,545,
"https://stacks.stanford.edu/image/iiif/vb856kp8798%2F002II_145_V_TC_46/1360,6562,1237,1340/pct:40/0/default.jpg",E,gold,red; green; blue; purple,L,,,2II,145 V,1360,6562,1237,1340,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_160_V_TC_46/470,2787,312,665/pct:40/0/default.jpg",P,blue,red,D,,,628,160 V,470,2787,312,665,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_328_V_TC_46/130,2610,1855,2385/pct:40/0/default.jpg",P,blue,red,D,,,271,328 V,130,2610,1855,2385,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_124_V_TC_46/1137,6455,355,507/pct:40/0/default.jpg",U,red,blue,D,,,26,124 V,1137,6455,355,507,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_266_R_TC_46/2127,1387,842,5215/pct:40/0/default.jpg",P,blue,red,D,,,437,266 R,2127,1387,842,5215,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_143_V_TC_46/1360,1472,535,562/pct:40/0/default.jpg",S,red,blue,D,,,29,143 V,1360,1472,535,562,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_275_V_TC_46/3312,3135,587,1402/pct:40/0/default.jpg",U,blue,red,D,,,49,275 V,3312,3135,587,1402,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_288_R_TC_46/1560,300,2640,2850/pct:40/0/default.jpg",,,,,T,MC,485,288 R,1560,300,2640,2850,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_105_V_TC_46/1735,1215,692,1292/pct:40/0/default.jpg",E,red,blue,D,,,83,105 V,1735,1215,692,1292,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_036_V_TC_46/547,2035,332,427/pct:40/0/default.jpg",A,blue,red,D,,,628,36 V,547,2035,332,427,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_045_V_TC_46/3722,2675,1225,1142/pct:40/0/default.jpg",O,blue,red; green; yellow,I,,,11,45 V,3722,2675,1225,1142,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_117_V_TC_46/3042,3952,587,3330/pct:40/0/default.jpg",A,blue,red,D,,,485,117 V,3042,3952,587,3330,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_363_R_TC_46/2437,4215,457,2157/pct:40/0/default.jpg",I,blue,red,D,,,271,363 R,2437,4215,457,2157,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_66_V_TC_46/3067,4422,530,1897/pct:40/0/default.jpg",C,blue,red,D,,,315,66 V,3067,4422,530,1897,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_044_R_TC_46/400,820,420,415/pct:40/0/default.jpg",U,blue,red,D,,,45,44 R,400,820,420,415,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_052_V_TC_46/1275,1182,485,592/pct:40/0/default.jpg",,,,,T,MC,375,52 V,1275,1182,485,592,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_139_R_TC_46/97,2712,930,3302/pct:40/0/default.jpg",S,blue,red,D,,,50,139 R,97,2712,930,3302,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_159_V_TC_46/3212,430,547,1585/pct:40/0/default.jpg",K,red,blue,D,,,50,159 V,3212,430,547,1585,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_132_R_TC_46/2,362,257,637/pct:40/0/default.jpg",Q,blue,red,D,,,628,132 R,2,362,257,637,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_64_V_TC_46/897,2737,530,3332/pct:40/0/default.jpg",,,,,T,MC,315,64 V,897,2737,530,3332,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_078_R_TC_46/585,5210,477,822/pct:40/0/default.jpg",,,,,T,MC,45,78 R,585,5210,477,822,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_120_R_TC_46/212,4612,402,1150/pct:40/0/default.jpg",P,blue,red,D,,,29,120 R,212,4612,402,1150,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_288_V_TC_46/3175,1852,582,1865/pct:40/0/default.jpg",P,blue,red,D,,,271,288 V,3175,1852,582,1865,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_52_V_TC_46/3432,2487,1055,3065/pct:40/0/default.jpg",F,red,blue,D,,,49,52 V,3432,2487,1055,3065,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_52_V_TC_46/1740,4582,815,1060/pct:40/0/default.jpg",A,blue,red,D,,,300,52 V,1740,4582,815,1060,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_124_V_TC_46/3467,2105,427,1565/pct:40/0/default.jpg",N,blue,red,D,,,49,124 V,3467,2105,427,1565,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_056_V_TC_46/3082,7105,470,627/pct:40/0/default.jpg",L,red,,S,,,45,56 V,3082,7105,470,627,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_080_R_TC_46/2395,5625,240,1577/pct:40/0/default.jpg",J,red,blue,D,,,16II,80 R,2395,5625,240,1577,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_189_V_TC_46/2042,1457,270,482/pct:40/0/default.jpg",L,red,blue,D,,,327,189 V,2042,1457,270,482,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_214_R_TC_46/302,3465,617,1045/pct:40/0/default.jpg",C,blue,red,D,,,83,214 R,302,3465,617,1045,
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_129_R_TC_46/2460,6192,310,417/pct:40/0/default.jpg",S,blue,red,D,,,27,129 R,2460,6192,310,417,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_162_R_TC_46/442,895,265,765/pct:40/0/default.jpg",Q,red,blue,D,,,327,162 R,442,895,265,765,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_071_V_TC_46/3590,3672,262,657/pct:40/0/default.jpg",Q,blue,red,D,,,16II,71 V,3590,3672,262,657,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_200_V_TC_46/3200,4845,505,1745/pct:40/0/default.jpg",O,blue,red,D,,,92,200 V,3200,4845,505,1745,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_080_R_TC_46/2345,757,390,1152/pct:40/0/default.jpg",H,red,blue,D,,,16II,80 R,2345,757,390,1152,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_159_TC_46/160,5080,312,647/pct:40/0/default.jpg",I,green,red,D,,,51,159,160,5080,312,647,
"https://stacks.stanford.edu/image/iiif/by692qk3515%2F212_133_R_TC_46/2,6722,520,547/pct:40/0/default.jpg",S,blue,red,D,,,212,133 R,2,6722,520,547,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_334_V_TC_46/3027,1137,565,4222/pct:40/0/default.jpg",E,red,blue,D,,,485,334 V,3027,1137,565,4222,
"https://stacks.stanford.edu/image/iiif/mt087kd8953%2F320_006_V_TC_46/840,5142,577,637/pct:40/0/default.jpg",C,red,green,D,,,320,6 V,840,5142,577,637,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_136_R_TC_46/37,1907,495,1337/pct:40/0/default.jpg",P,blue,red,D,,,26,136 R,37,1907,495,1337,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_147_R_TC_46/350,5437,220,367/pct:40/0/default.jpg",S,blue,red,D,,,10,147 R,350,5437,220,367,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_074_V_TC_46/342,2492,1185,1282/pct:40/0/default.jpg",H,blue,red,D,,,16II,74 V,342,2492,1185,1282,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_038_R_TC_46/267,2375,335,737/pct:40/0/default.jpg",H,blue,red,D,,,10,38 R,267,2375,335,737,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_203_V_TC_46/3847,4472,317,387/pct:40/0/default.jpg",C,blue,red,D,,,10,203 V,3847,4472,317,387,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_435_V_TC_46/3167,2775,572,1352/pct:40/0/default.jpg",H,blue,red,D,,,49,435 V,3167,2775,572,1352,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_082_V_TC_46/3640,6697,302,1505/pct:40/0/default.jpg",I,red,blue,D,,,10,82 V,3640,6697,302,1505,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_103_R_TC_46/287,3672,742,1180/pct:40/0/default.jpg",D,blue,red,M,,,50,103 R,287,3672,742,1180,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_094_V_TC_46/720,657,242,707/pct:40/0/default.jpg",A,red,,S,,,469,94 V,720,657,242,707,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_10_R_TC_46/525,2160,232,660/pct:40/0/default.jpg",T,red,blue,D,,,50,10 R,525,2160,232,660,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_202_V_TC_46/3720,1615,617,500/pct:40/0/default.jpg",V,blue,red,D,,,11,202 V,3720,1615,617,500,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_289_V_TC_46/3512,932,575,1502/pct:40/0/default.jpg",M,blue,red,D,,,10,289 V,3512,932,575,1502,
"https://stacks.stanford.edu/image/iiif/gf842rx6366%2F459_025_V_TC_46/1042,4817,432,1327/pct:40/0/default.jpg",D,blue,red,D,,,459,25 V,1042,4817,432,1327,
