URL,Letter,"primary 
color","secondary 
colors",is Error,Error Description,ms_no,page,rv,x,y,w,h,,,,
"https://stacks.stanford.edu/image/iiif/vy908wk5791%2F366_116_R_TC_46/140,1253,273,393/pct:40/0/default.jpg",S,blue,red,,,366,116,R,140,1253,273,393,,,,
"https://stacks.stanford.edu/image/iiif/vy908wk5791%2F366_116_V_TC_46/463,3925,505,833/pct:40/0/default.jpg",R,red,blue,,,366,116,V,463,3925,505,833,,,,
"https://stacks.stanford.edu/image/iiif/vy908wk5791%2F366_116_V_TC_46/795,4523,283,225/pct:40/0/default.jpg",,,,T,,366,116,V,795,4523,283,225,,,,
"https://stacks.stanford.edu/image/iiif/vy908wk5791%2F366_118_V_TC_46/443,2363,508,410/pct:40/0/default.jpg",D,red,blue,,,366,118,V,443,2363,508,410,,,,
"https://stacks.stanford.edu/image/iiif/vy908wk5791%2F366_121_R_TC_46/90,2233,283,315/pct:40/0/default.jpg",D,red,blue,,,366,121,R,90,2233,283,315,,,,
"https://stacks.stanford.edu/image/iiif/vy908wk5791%2F366_132_R_TC_46/73,988,313,280/pct:40/0/default.jpg",M,red,blue,,,366,132,R,73,988,313,280,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_018_R_TC_46/225,4330,278,308/pct:40/0/default.jpg",R,green,,,,375,18,R,225,4330,278,308,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_021_V_TC_46/1370,3160,578,313/pct:40/0/default.jpg",Q,green,,,,375,21,V,1370,3160,578,313,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_026_V_TC_46/1183,4023,535,310/pct:40/0/default.jpg",U,blue,,,,375,26,V,1183,4023,535,310,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_029_V_TC_46/1313,3005,635,303/pct:40/0/default.jpg",Q,blue,,,,375,29,V,1313,3005,635,303,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_043_V_TC_46/1320,2730,623,293/pct:40/0/default.jpg",Q,blue,,,,375,43,V,1320,2730,623,293,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_058_V_TC_46/1383,1783,128,530/pct:40/0/default.jpg",I,multi,,,,375,58,V,1383,1783,128,530,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_060_V_TC_46/1388,2533,280,310/pct:40/0/default.jpg",B,red,,,,375,60,V,1388,2533,280,310,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_065_R_TC_46/310,4170,293,288/pct:40/0/default.jpg",M,red,,,,375,65,R,310,4170,293,288,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_065_R_TC_46/328,2340,195,305/pct:40/0/default.jpg",T,blue,,T,,375,65,R,328,2340,195,305,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_074_R_TC_46/178,2193,448,310/pct:40/0/default.jpg",U,blue,,,,375,74,R,178,2193,448,310,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_077_R_TC_46/160,3060,293,428/pct:40/0/default.jpg",P,red,,,,375,77,R,160,3060,293,428,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_086_V_TC_46/1368,1230,315,465/pct:40/0/default.jpg",F,green,,,,375,86,V,1368,1230,315,465,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_098_V_TC_46/1408,1323,238,310/pct:40/0/default.jpg",H,red,,,,375,98,V,1408,1323,238,310,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_100_V_TC_46/1348,1068,318,290/pct:40/0/default.jpg",D,red,,,,375,100,V,1348,1068,318,290,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_100_V_TC_46/1395,2360,265,300/pct:40/0/default.jpg",A,blue,,,,375,100,V,1395,2360,265,300,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_104_R_TC_46/265,1070,273,308/pct:40/0/default.jpg",M,green,,,,375,104,R,265,1070,273,308,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_105_V_TC_46/1393,1518,293,540/pct:40/0/default.jpg",P,red,,,,375,105,V,1393,1518,293,540,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_106_R_TC_46/243,770,280,288/pct:40/0/default.jpg",M,green,,,,375,106,R,243,770,280,288,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_106_V_TC_46/1215,1110,435,455/pct:40/0/default.jpg",T,red,blue, green,,,375,106,V,1215,1110,435,455,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_107_R_TC_46/333,900,290,423/pct:40/0/default.jpg",R,red,,,,375,107,R,333,900,290,423,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_107_V_TC_46/1318,4200,273,305/pct:40/0/default.jpg",A,red,,,,375,107,V,1318,4200,273,305,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_108_V_TC_46/1373,4113,280,420/pct:40/0/default.jpg",H,red,,,,375,108,V,1373,4113,280,420,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_109_R_TC_46/245,2950,535,315/pct:40/0/default.jpg",Q,green,,,,375,109,R,245,2950,535,315,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_113_R_TC_46/153,1960,310,313/pct:40/0/default.jpg",O,red,,,,375,113,R,153,1960,310,313,,,,
"https://stacks.stanford.edu/image/iiif/hb336yt8349%2F375_115_R_TC_46/283,4055,315,483/pct:40/0/default.jpg",A,red,,,,375,115,R,283,4055,315,483,,,,
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_033_R_TC_46/118,1808,723,1243/pct:40/0/default.jpg",M,red,,,,380,33,R,118,1808,723,1243,,,,
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_035_V_TC_46/883,940,478,1093/pct:40/0/default.jpg",I,blue,,,,380,35,V,883,940,478,1093,,,,
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_038_R_TC_46/95,1283,630,860/pct:40/0/default.jpg",Y,green,red,,,380,38,R,95,1283,630,860,,,,
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_043_V_TC_46/680,860,943,628/pct:40/0/default.jpg",M,red,green,,,380,43,V,680,860,943,628,,,,
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_044_V_TC_46/905,578,475,1015/pct:40/0/default.jpg",I,blue,red,,,380,44,V,905,578,475,1015,,,,
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_045_R_TC_46/83,2003,135,258/pct:40/0/default.jpg",,,,T,,380,45,R,83,2003,135,258,,,,
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_058_V_TC_46/1098,583,605,685/pct:40/0/default.jpg",C,green,red,,,380,58,V,1098,583,605,685,,,,
"https://stacks.stanford.edu/image/iiif/my768zw4807%2F390_062_TC_46/2163,2278,485,1185/pct:40/0/default.jpg",L,blue,red,,,390,62,,2163,2278,485,1185,,,,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_089_V_TC_46/1408,1873,215,250/pct:40/0/default.jpg",A,red,,,,397,89,V,1408,1873,215,250,,,,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_011_R_TC_46/2218,485,315,448/pct:40/0/default.jpg",S,red,blue,,,400,11,R,2218,485,315,448,,,,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_106_V_TC_46/3318,3983,263,285/pct:40/0/default.jpg",P,red,blue,,,400,106,V,3318,3983,263,285,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_006_R_TC_46/340,565,225,545/pct:40/0/default.jpg",E,blue,red,,,402,6,R,340,565,225,545,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_009_V_TC_46/605,1583,433,943/pct:40/0/default.jpg",L,blue,red,,,402,9,V,605,1583,433,943,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_010_R_TC_46/283,323,268,465/pct:40/0/default.jpg",L,blue,red,,,402,10,R,283,323,268,465,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_014_R_TC_46/268,2573,418,455/pct:40/0/default.jpg",E,red,blue,,,402,14,R,268,2573,418,455,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_015_V_TC_46/770,2495,303,300/pct:40/0/default.jpg",S,red,blue,T,,402,15,V,770,2495,303,300,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_017_R_TC_46/2120,2928,220,185/pct:40/0/default.jpg",V,blue,red,,,402,17,R,2120,2928,220,185,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_017_V_TC_46/803,2018,275,218/pct:40/0/default.jpg",M,blue,red,,,402,17,V,803,2018,275,218,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_021_R_TC_46/205,3258,360,338/pct:40/0/default.jpg",B,red,blue,,,402,21,R,205,3258,360,338,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_028_R_TC_46/238,3248,298,525/pct:40/0/default.jpg",A,red,blue,,,402,28,R,238,3248,298,525,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_034_V_TC_46/805,3083,365,365/pct:40/0/default.jpg",E,blue,red,,,402,34,V,805,3083,365,365,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_041_V_TC_46/790,2445,265,248/pct:40/0/default.jpg",V,red,blue,,,402,41,V,790,2445,265,248,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_048_V_TC_46/735,3608,445,398/pct:40/0/default.jpg",B,red,blue,,,402,48,V,735,3608,445,398,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_052_R_TC_46/2283,2563,298,190/pct:40/0/default.jpg",B,blue,red,,,402,52,R,2283,2563,298,190,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_054_V_TC_46/830,2293,310,1133/pct:40/0/default.jpg",P,red,blue,,,402,54,V,830,2293,310,1133,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_056_R_TC_46/143,2735,345,888/pct:40/0/default.jpg",P,blue,red,,,402,56,R,143,2735,345,888,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_058_V_TC_46/825,3625,435,1070/pct:40/0/default.jpg",S,red,blue,,,402,58,V,825,3625,435,1070,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_058_V_TC_46/2500,1768,188,200/pct:40/0/default.jpg",N,blue,red,,,402,58,V,2500,1768,188,200,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_061_R_TC_46/283,3850,415,348/pct:40/0/default.jpg",N,blue,red,,,402,61,R,283,3850,415,348,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_071_R_TC_46/240,2923,485,1080/pct:40/0/default.jpg",A,red,blue,,,402,71,R,240,2923,485,1080,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_071_V_TC_46/615,3080,375,465/pct:40/0/default.jpg",A,blue,red,,,402,71,V,615,3080,375,465,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_075_R_TC_46/203,4110,418,780/pct:40/0/default.jpg",P,blue,red,,,402,75,R,203,4110,418,780,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_080_V_TC_46/748,3730,295,355/pct:40/0/default.jpg",A,blue,red,,,402,80,V,748,3730,295,355,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_081_R_TC_46/33,2330,858,1310/pct:40/0/default.jpg",T,blue,red,,,402,81,R,33,2330,858,1310,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_082_V_TC_46/595,1113,483,870/pct:40/0/default.jpg",S,blue,red,,,402,82,V,595,1113,483,870,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_084_R_TC_46/248,920,283,288/pct:40/0/default.jpg",S,blue,red,,,402,84,R,248,920,283,288,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_086_R_TC_46/113,2385,415,480/pct:40/0/default.jpg",S,blue,red,,,402,86,R,113,2385,415,480,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_089_R_TC_46/295,3503,355,1220/pct:40/0/default.jpg",S,red,blue,,,402,89,R,295,3503,355,1220,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_106_R_TC_46/195,2190,258,315/pct:40/0/default.jpg",M,blue,red,,,402,106,R,195,2190,258,315,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_107_R_TC_46/1150,3798,260,235/pct:40/0/default.jpg",N,blue,red,,,402,107,R,1150,3798,260,235,,,,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_108_R_TC_46/180,2900,248,503/pct:40/0/default.jpg",L,blue,red,,,402,108,R,180,2900,248,503,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_025_R_TC_46/183,1648,325,318/pct:40/0/default.jpg",U,blue,red,,,405,25,R,183,1648,325,318,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_045_R_TC_46/235,3263,403,1085/pct:40/0/default.jpg",S,red,,,,405,45,R,235,3263,403,1085,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_048_V_TC_46/625,2000,298,283/pct:40/0/default.jpg",T,red,,T,,405,48,V,625,2000,298,283,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_063_R_TC_46/153,2790,433,330/pct:40/0/default.jpg",E,red,,,,405,63,R,153,2790,433,330,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_079_R_TC_46/128,1910,468,463/pct:40/0/default.jpg",P,red,,,,405,79,R,128,1910,468,463,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_086_V_TC_46/565,3388,498,595/pct:40/0/default.jpg",P,red,,,,405,86,V,565,3388,498,595,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_088_V_TC_46/623,1963,538,1155/pct:40/0/default.jpg",F,red,,,,405,88,V,623,1963,538,1155,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_130_V_TC_46/690,1763,388,540/pct:40/0/default.jpg",A,red,,,,405,130,V,690,1763,388,540,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_133_R_TC_46/383,3915,283,263/pct:40/0/default.jpg",O,red,,,,405,133,R,383,3915,283,263,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_196_V_TC_46/870,2243,338,273/pct:40/0/default.jpg",U,red,,,,405,196,V,870,2243,338,273,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_231_V_TC_46/380,2903,563,540/pct:40/0/default.jpg",H,red,,,,405,231,V,380,2903,563,540,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_234_R_TC_46/148,1118,318,295/pct:40/0/default.jpg",O,red,,,,405,234,R,148,1118,318,295,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_234_V_TC_46/478,2623,378,1163/pct:40/0/default.jpg",F,red,,,,405,234,V,478,2623,378,1163,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_236_V_TC_46/455,2800,433,310/pct:40/0/default.jpg",D,red,,,,405,236,V,455,2800,433,310,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_239_V_TC_46/535,1683,480,543/pct:40/0/default.jpg",H,red,,,,405,239,V,535,1683,480,543,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_241_V_TC_46/615,1960,280,255/pct:40/0/default.jpg",O,red,,,,405,241,V,615,1960,280,255,,,,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_244_R_TC_46/2113,1183,130,165/pct:40/0/default.jpg",,,,T,,405,244,R,2113,1183,130,165,,,,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_038_R_TC_46/2370,1263,148,158/pct:40/0/default.jpg",O,red,,,,406,38,R,2370,1263,148,158,,,,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_041_V_TC_46/680,450,118,155/pct:40/0/default.jpg",G,red,,,,406,41,V,680,450,118,155,,,,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_041_V_TC_46/2275,2935,123,150/pct:40/0/default.jpg",O,blue,,,,406,41,V,2275,2935,123,150,,,,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_046_R_TC_46/1525,658,225,253/pct:40/0/default.jpg",A,blue,red,,,406,46,R,1525,658,225,253,,,,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_059_R_TC_46/1593,2228,288,295/pct:40/0/default.jpg",O,blue,red,,,406,59,R,1593,2228,288,295,,,,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_088_R_TC_46/1190,1490,200,315/pct:40/0/default.jpg",R,blue,red,,,406,88,R,1190,1490,200,315,,,,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_093_R_TC_46/1198,545,255,498/pct:40/0/default.jpg",L,blue,red,,,406,93,R,1198,545,255,498,,,,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_104_R_TC_46/353,4228,118,148/pct:40/0/default.jpg",S,blue,,,,406,104,R,353,4228,118,148,,,,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_115_V_TC_46/2405,3958,328,315/pct:40/0/default.jpg",U,blue,red,,,406,115,V,2405,3958,328,315,,,,
"https://stacks.stanford.edu/image/iiif/pz542dy6146%2F421_133_TC_46/3348,4815,123,158/pct:40/0/default.jpg",,,,T,,421,133,,3348,4815,123,158,,,,
"https://stacks.stanford.edu/image/iiif/fr610kh2998%2F422_109_TC_46/270,2165,140,605/pct:40/0/default.jpg",I,red,,,,422,109,,270,2165,140,605,,,,
"https://stacks.stanford.edu/image/iiif/fr610kh2998%2F422_161_TC_46/325,2933,195,595/pct:40/0/default.jpg",P,red,,,,422,161,,325,2933,195,595,,,,
"https://stacks.stanford.edu/image/iiif/fr610kh2998%2F422_187_TC_46/138,3323,545,440/pct:40/0/default.jpg",D,red,black,,"abbreviation for ""Deus""",422,187,,138,3323,545,440,,,,
"https://stacks.stanford.edu/image/iiif/fr610kh2998%2F422_411_TC_46/108,2468,475,415/pct:40/0/default.jpg",V,red,,,,422,411,,108,2468,475,415,,,,
"https://stacks.stanford.edu/image/iiif/fr610kh2998%2F422_415_TC_46/468,4645,240,440/pct:40/0/default.jpg",S,red,,,,422,415,,468,4645,240,440,,,,
"https://stacks.stanford.edu/image/iiif/fr610kh2998%2F422_515_TC_46/318,2463,288,280/pct:40/0/default.jpg",Q,red,black,,"abbreviation for ""Quos""",422,515,,318,2463,288,280,,,,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_010_V_TC_46/1318,950,410,353/pct:40/0/default.jpg",H,red,blue,,,425,10,V,1318,950,410,353,,,,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_010_V_TC_46/2740,2328,585,630/pct:40/0/default.jpg",H,blue,red,,,425,10,V,2740,2328,585,630,,,,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_016_R_TC_46/35,2173,1098,4013/pct:40/0/default.jpg",I,red,blue,,,425,16,R,35,2173,1098,4013,,,,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_049_V_TC_46/3478,1523,260,298/pct:40/0/default.jpg",C,red,blue,,,425,49,V,3478,1523,260,298,,,,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_054_V_TC_46/1613,4375,445,333/pct:40/0/default.jpg",V,red,blue,,,425,54,V,1613,4375,445,333,,,,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_057_R_TC_46/1375,3925,460,400/pct:40/0/default.jpg",P,blue,red,,,425,57,R,1375,3925,460,400,,,,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_062_V_TC_46/800,4028,1468,1225/pct:40/0/default.jpg",C,red,blue,,,425,62,V,800,4028,1468,1225,,,,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_066_R_TC_46/3483,2365,520,315/pct:40/0/default.jpg",A,red,blue,,,425,66,R,3483,2365,520,315,,,,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_067_V_TC_46/138,2790,1520,3103/pct:40/0/default.jpg",A,blue,red,,,425,67,V,138,2790,1520,3103,,,,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_068_V_TC_46/343,5398,2060,1323/pct:40/0/default.jpg",V,blue,red,,,425,68,V,343,5398,2060,1323,,,,
"https://stacks.stanford.edu/image/iiif/ws512bd6784%2F425_077_R_TC_46/160,4688,1108,1933/pct:40/0/default.jpg",A,blue,red,,,425,77,R,160,4688,1108,1933,,,,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_163_R_TC_46/110,813,303,353/pct:40/0/default.jpg",E,red,blue,,,438,163,R,110,813,303,353,,,,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_239_V_TC_46/2000,2985,363,440/pct:40/0/default.jpg",T,blue,red,,,438,239,V,2000,2985,363,440,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_030_TC_46/1938,2908,588,300/pct:40/0/default.jpg",T,red,blue,,,441,30,,1938,2908,588,300,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_042_TC_46/1970,2650,310,195/pct:40/0/default.jpg",I,red,,,,441,42,,1970,2650,310,195,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_049_TC_46/1553,628,270,150/pct:40/0/default.jpg",,,,T,,441,49,,1553,628,270,150,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_055_TC_46/130,1855,245,610/pct:40/0/default.jpg",S,blue,red,,,441,55,,130,1855,245,610,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_064_TC_46/728,845,258,493/pct:40/0/default.jpg",H,blue,red,,,441,64,,728,845,258,493,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_068_TC_46/2665,1888,265,158/pct:40/0/default.jpg",,,,T,,441,68,,2665,1888,265,158,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_073_TC_46/100,2473,350,1018/pct:40/0/default.jpg",E,blue,red,,,441,73,,100,2473,350,1018,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_074_TC_46/790,2678,293,428/pct:40/0/default.jpg",,,,T,,441,74,,790,2678,293,428,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_079_TC_46/158,3058,238,360/pct:40/0/default.jpg",C,blue,red,,,441,79,,158,3058,238,360,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_080_TC_46/723,3308,365,993/pct:40/0/default.jpg",C,red,blue,,,441,80,,723,3308,365,993,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_080_TC_46/2058,2563,385,570/pct:40/0/default.jpg",R,blue,red,,,441,80,,2058,2563,385,570,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_082_TC_46/2050,1960,353,843/pct:40/0/default.jpg",I,blue,red,,,441,82,,2050,1960,353,843,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_082_TC_46/2050,2890,533,1203/pct:40/0/default.jpg",A,red,blue,,,441,82,,2050,2890,533,1203,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_087_TC_46/255,2630,388,530/pct:40/0/default.jpg",A,blue,,,,441,87,,255,2630,388,530,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_095_TC_46/90,3710,425,640/pct:40/0/default.jpg",P,red,blue,,,441,95,,90,3710,425,640,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_096_TC_46/713,2005,360,518/pct:40/0/default.jpg",P,blue,red,,,441,96,,713,2005,360,518,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_104_TC_46/1983,198,368,823/pct:40/0/default.jpg",D,red,blue,,,441,104,,1983,198,368,823,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_105_TC_46/223,628,315,870/pct:40/0/default.jpg",S,blue,red,,,441,105,,223,628,315,870,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_111_TC_46/1458,143,423,880/pct:40/0/default.jpg",M,red,blue,,,441,111,,1458,143,423,880,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_129_TC_46/1483,2288,330,1008/pct:40/0/default.jpg",I,red,blue,,,441,129,,1483,2288,330,1008,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_146_TC_46/898,1395,143,230/pct:40/0/default.jpg",S,red,blue,,,441,146,,898,1395,143,230,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_146_TC_46/2040,433,230,265/pct:40/0/default.jpg",D,red,blue,,,441,146,,2040,433,230,265,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_151_TC_46/1300,2393,410,398/pct:40/0/default.jpg",D,red,blue,,,441,151,,1300,2393,410,398,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_199_TC_46/378,775,305,250/pct:40/0/default.jpg",A,red,,,,441,199,,378,775,305,250,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_208_TC_46/1948,228,385,998/pct:40/0/default.jpg",T,red,blue,,,441,208,,1948,228,385,998,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_211_TC_46/233,3145,553,1438/pct:40/0/default.jpg",T,blue,red,,,441,211,,233,3145,553,1438,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_218_TC_46/2040,2473,415,615/pct:40/0/default.jpg",T,red,blue,,,441,218,,2040,2473,415,615,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_226_TC_46/2083,2835,363,608/pct:40/0/default.jpg",T,blue,red,,,441,226,,2083,2835,363,608,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_229_TC_46/195,2893,390,350/pct:40/0/default.jpg",T,red,blue,,,441,229,,195,2893,390,350,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_235_TC_46/1570,518,278,305/pct:40/0/default.jpg",T,blue,red,,,441,235,,1570,518,278,305,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_238_TC_46/2123,2348,350,350/pct:40/0/default.jpg",T,blue,red,,,441,238,,2123,2348,350,350,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_241_TC_46/1550,418,403,665/pct:40/0/default.jpg",T,red,blue,,,441,241,,1550,418,403,665,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_243_TC_46/1540,1813,383,668/pct:40/0/default.jpg",T,blue,red,,,441,243,,1540,1813,383,668,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_257_TC_46/163,1855,363,428/pct:40/0/default.jpg",H,blue,red,,,441,257,,163,1855,363,428,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_260_TC_46/855,1083,263,428/pct:40/0/default.jpg",L,blue,red,,,441,260,,855,1083,263,428,,,,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_267_TC_46/273,1703,235,628/pct:40/0/default.jpg",L,blue,red,,,441,267,,273,1703,235,628,,,,
